,osmid,y,x,street_count,highway,ref
3298,25321736,51.4823378,-0.1957627,3,,
3299,25321743,51.4807142,-0.1971038,3,,
3300,25321886,51.4829546,-0.198827,3,,
3301,25321887,51.4833811,-0.1991926,3,,
3302,25321896,51.4840034,-0.1974242,3,,
3303,25375812,51.5170905,-0.1279102,4,,
3304,25375955,51.5165167,-0.1294564,3,,
3305,25375957,51.5168076,-0.1276082,3,,
3306,25375958,51.5176238,-0.1284127,3,,
3307,25375960,51.5173179,-0.1272405,3,,
3308,25375976,51.5165546,-0.1272374,3,,
3309,25376002,51.5166393,-0.1266652,3,,
3310,25377946,51.5048554,-0.1263571,4,,
3311,25377986,51.5004998,-0.1338146,3,,
3312,25377987,51.5005583,-0.1324226,3,,
3313,25377988,51.5005645,-0.1318012,4,,
3314,25377989,51.5007472,-0.1316603,3,,
3315,25377990,51.5009019,-0.1295621,3,,
3316,25377999,51.4985302,-0.1358612,3,,
3317,25378036,51.4969347,-0.1285031,4,,
3318,25378037,51.4974976,-0.1286262,4,,
3319,25378040,51.4969389,-0.1271198,4,,
3320,25378041,51.4961402,-0.127507,3,,
3321,25378042,51.496216,-0.1270656,3,,
3322,25378043,51.4969173,-0.1277041,3,,
3323,25378049,51.4977497,-0.1277212,3,,
3324,25378052,51.4975594,-0.1265751,3,,
3325,25378075,51.4979949,-0.1322898,3,,
3326,25378076,51.4975274,-0.1323086,4,,
3327,25378077,51.4968219,-0.132109,3,,
3328,25378078,51.4968162,-0.1321611,3,,
3329,25378080,51.4963554,-0.1319665,3,,
3330,25378081,51.496167,-0.1319691,1,,
3331,25378086,51.496861,-0.1303211,3,,
3332,25378088,51.4953187,-0.1291394,3,,
3333,25378089,51.4953035,-0.1280897,4,,
3334,25378090,51.4952451,-0.1269019,3,,
3335,25378092,51.4948543,-0.1279981,3,,
3336,25378093,51.4948436,-0.1268595,4,,
3337,25378094,51.4939774,-0.1268103,4,,
3338,25378110,51.4902666,-0.1311417,3,,
3339,25378117,51.5124471,-0.1159224,4,,
3340,25378118,51.5128305,-0.1161189,3,,
3341,25378119,51.5131375,-0.1133427,3,,
3342,25378123,51.5114016,-0.1121218,3,,
3343,25378124,51.5110439,-0.1120262,3,,
3344,25378129,51.513587,-0.1115193,3,,
3345,25415499,51.5639104,-0.1407599,3,,
3346,25415500,51.5630254,-0.1358854,3,,
3347,25415502,51.5626253,-0.1379202,3,,
3348,25415504,51.5631829,-0.1406931,3,,
3349,25415524,51.5638257,-0.1309008,3,,
3350,25415538,51.5621903,-0.1355953,3,,
3351,25415566,51.5645491,-0.1350218,3,,
3352,25416208,51.5596514,-0.1404474,3,,
3353,25416209,51.5603282,-0.1373539,3,,
3354,25416216,51.5600105,-0.1407789,3,,
3355,25416217,51.5599754,-0.1411,3,,
3356,25416218,51.5600236,-0.1426588,3,,
3357,25416220,51.5616148,-0.1420687,3,,
3358,25416223,51.5630446,-0.1414118,3,,
3359,25416224,51.56268,-0.1405528,3,,
3360,25416226,51.5633664,-0.1421722,3,,
3361,25416227,51.5637175,-0.1430476,4,,
3362,25416228,51.5639306,-0.1437089,3,,
3363,25416229,51.5640066,-0.1441463,3,,
3364,25416230,51.5645355,-0.1424208,3,,
3365,25416231,51.5649007,-0.1408474,3,,
3366,25416242,51.5595673,-0.1446398,4,,
3367,25416243,51.5589509,-0.1439746,4,,
3368,25416244,51.5584383,-0.1366123,3,,
3369,25416246,51.5586441,-0.1361855,1,,
3370,25416247,51.5571069,-0.1355718,3,,
3371,25416248,51.5574321,-0.1318591,3,,
3372,25416249,51.5575534,-0.1303992,4,,
3373,25416252,51.5592002,-0.1309756,3,,
3374,25416253,51.5581125,-0.1323197,3,,
3375,25416254,51.5586538,-0.1327221,3,,
3376,25416255,51.5592371,-0.1360428,3,,
3377,25416261,51.5608185,-0.1318725,1,,
3378,25416298,51.5602232,-0.1308318,3,,
3379,25416299,51.5605776,-0.1304322,3,,
3380,25417426,51.5162644,-0.1326418,3,,
3381,25417428,51.5166644,-0.1325303,3,,
3382,25417431,51.5171426,-0.1317015,3,,
3383,25421007,51.5174737,-0.1958201,4,,
3384,25421018,51.5145372,-0.1991664,4,mini_roundabout,
3385,25421023,51.5155484,-0.1973637,3,,
3386,25421024,51.5147929,-0.1971067,3,,
3387,25421026,51.5156662,-0.1952499,3,,
3388,25421135,51.5126974,-0.1942998,4,mini_roundabout,
3389,25421136,51.5117075,-0.1939828,3,,
3390,25421137,51.5125077,-0.1955582,4,,
3391,25421139,51.5098485,-0.197788,3,,
3392,25421144,51.5120107,-0.1924349,3,,
3393,25421184,51.5121683,-0.19171,3,,
3394,25421185,51.5123053,-0.1910064,4,,
3395,25421186,51.5124389,-0.189834,3,,
3396,25426327,51.5241409,-0.0936675,3,,
3397,25426348,51.5236591,-0.0953517,3,,
3398,25438347,51.5227821,-0.0909151,3,,
3399,25438351,51.5224133,-0.0926839,3,,
3400,25438547,51.5235625,-0.0961054,3,,
3401,25438562,51.5234423,-0.0964409,3,,
3402,25438572,51.5238061,-0.095403,3,,
3403,25438573,51.5236671,-0.095783,3,,
3404,25438574,51.5241336,-0.0961119,3,,
3405,25438575,51.5239181,-0.0968137,3,,
3406,25438595,51.5230553,-0.0974359,3,,
3407,25438602,51.5235046,-0.0978816,3,,
3408,25438609,51.5237705,-0.0967014,3,,
3409,25438630,51.5234243,-0.0973654,3,,
3410,25438637,51.5233552,-0.0972986,3,,
3411,25438638,51.5231738,-0.0971143,3,,
3412,25438655,51.5236547,-0.0966073,3,,
3413,25438730,51.5232316,-0.0976027,4,,
3414,25438732,51.522969,-0.0976777,4,,
3415,25438734,51.5233379,-0.0966695,1,,
3416,25438735,51.5233815,-0.096575,1,,
3417,25438880,51.522308,-0.089772,3,,
3418,25438890,51.5223007,-0.0902717,3,,
3419,25438891,51.5221511,-0.0908886,3,,
3420,25438892,51.521832,-0.0908808,3,,
3421,25453853,51.5533036,-0.1375793,4,,
3422,25453854,51.5527172,-0.1376653,4,,
3423,25453855,51.551886,-0.1378207,4,,
3424,25453856,51.5517266,-0.1354084,1,,
3425,25453857,51.5525414,-0.1357125,3,,
3426,25453858,51.5530998,-0.1355897,3,,
3427,25453859,51.5532314,-0.1427816,4,,
3428,25453863,51.5550327,-0.1418724,4,,
3429,25453864,51.5542451,-0.1443665,3,,
3430,25453952,51.5546091,-0.143297,3,,
3431,25453957,51.5535171,-0.1392959,3,,
3432,25453960,51.5529268,-0.1394685,3,,
3433,25453963,51.5520895,-0.1397036,4,,
3434,25453969,51.5543546,-0.1368471,3,,
3435,25453971,51.5549926,-0.1362946,3,,
3436,25453975,51.5526559,-0.1329599,3,,
3437,25453979,51.5507964,-0.1354441,3,,
3438,25453980,51.551702,-0.1330443,3,,
3439,25453982,51.5496205,-0.1403441,3,,
3440,25453983,51.5538578,-0.135447,3,,
3441,25453992,51.5540386,-0.1544078,3,,
3442,25453997,51.5535649,-0.1564311,3,,
3443,25454005,51.5556853,-0.1575941,3,,
3444,25454008,51.5557676,-0.1566315,3,,
3445,25454011,51.5557878,-0.155638,3,,
3446,25454014,51.5556459,-0.1543566,3,,
3447,25454023,51.5545987,-0.1524106,3,,
3448,25454045,51.5533251,-0.1574455,3,,
3449,25454048,51.5539019,-0.1643792,3,,
3450,25454050,51.5535192,-0.1616742,3,,
3451,25454052,51.5528955,-0.1594935,3,,
3452,25454055,51.550028,-0.1656647,4,,
3453,25454057,51.5487293,-0.1679776,3,,
3454,25454058,51.5495543,-0.1693402,3,,
3455,25454059,51.55144,-0.1662876,3,,
3456,25454061,51.5535098,-0.1681001,3,,
3457,25454859,51.5277853,-0.0899125,3,,
3458,25454957,51.5284521,-0.0901656,3,,
3459,25454959,51.5279711,-0.0906455,3,,
3460,25454960,51.5275843,-0.0891888,3,,
3461,25454977,51.5272218,-0.0884753,3,,
3462,25455161,51.5290738,-0.1034216,3,,
3463,25455172,51.5284134,-0.1047927,3,,
3464,25455190,51.5302463,-0.1076855,3,,
3465,25455200,51.5294986,-0.1089445,4,,
3466,25455201,51.5303787,-0.1092712,3,,
3467,25455202,51.5309106,-0.1095645,3,,
3468,25455204,51.5299866,-0.1091692,3,,
3469,25455205,51.5297716,-0.1104407,3,,
3470,25455206,51.5289933,-0.1102367,4,,
3471,25456104,51.5275589,-0.1017827,4,,
3472,25456106,51.5278007,-0.1006489,3,,
3473,25456107,51.5268963,-0.100239,3,,
3474,25456108,51.5270134,-0.102129,3,,
3475,25456109,51.5271226,-0.1028677,3,,
3476,25456123,51.529762,-0.1117336,3,,
3477,25456124,51.5286966,-0.1110288,3,,
3478,25456125,51.5286815,-0.1121764,3,,
3479,25456126,51.5289295,-0.1111894,3,,
3480,25456127,51.5282411,-0.1116531,3,,
3481,25456189,51.5281242,-0.1142761,3,,
3482,25456190,51.5278084,-0.1137746,3,,
3483,25456191,51.5278237,-0.115477,3,,
3484,25468756,51.504685,-0.1106646,3,,
3485,25468764,51.5049367,-0.1092628,3,,
3486,25468768,51.5050386,-0.108572,3,,
3487,25468769,51.5046993,-0.1082374,3,,
3488,25468770,51.5052299,-0.1088105,3,,
3489,25468771,51.5049235,-0.1107978,3,,
3490,25468831,51.5067219,-0.0980942,4,,
3491,25468850,51.5029721,-0.078451,3,,
3492,25468947,51.5488377,-0.141054,3,,
3493,25468948,51.5496813,-0.1408743,3,,
3494,25468979,51.5059016,-0.1008032,4,,
3495,25468980,51.5053258,-0.0981896,4,,
3496,25469360,51.5547594,-0.1518978,3,,
3497,25470388,51.5158209,-0.1238188,4,,
3498,25470464,51.5146406,-0.1206541,3,,
3499,25470465,51.5157155,-0.1190897,3,traffic_signals,
3500,25470678,51.5162006,-0.1209229,3,,
3501,25470679,51.5173904,-0.1218496,3,,
3502,25470680,51.5149787,-0.1226154,3,,
3503,25470681,51.5165794,-0.1213559,3,,
3504,25470694,51.5154581,-0.1233458,3,,
3505,25470697,51.5162792,-0.1219599,3,,
3506,25470776,51.5151287,-0.122849,3,,
3507,25470782,51.5127261,-0.1013122,1,,
3508,25470783,51.5127874,-0.101265,1,,
3509,25470785,51.5209178,-0.1608433,3,,
3510,25470789,51.5182361,-0.1550536,4,,
3511,25470798,51.5228347,-0.1532824,3,,
3512,25470830,51.5221481,-0.1475747,1,,
3513,25470831,51.5217869,-0.1473955,4,,
3514,25470832,51.5239873,-0.1442338,4,,
3515,25470835,51.5183139,-0.1242077,4,,
3516,25470853,51.5188018,-0.1247317,3,,
3517,25470902,51.5203227,-0.1435524,3,,
3518,25470903,51.5208622,-0.1437845,3,,
3519,25470928,51.5124717,-0.1002519,3,,
3520,25471038,51.52102,-0.1289821,3,,
3521,25471040,51.5211889,-0.1286269,3,,
3522,25471043,51.5215433,-0.1275388,3,,
3523,25471086,51.512823,-0.120883,3,,
3524,25471089,51.5122452,-0.1221231,4,,
3525,25471098,51.511825,-0.1198595,4,,
3526,25471100,51.5115248,-0.1206443,4,,
3527,25471110,51.5233698,-0.1309594,3,,
3528,25471115,51.5236517,-0.1302942,3,,
3529,25471116,51.5238272,-0.129909,3,,
3530,25471135,51.5214603,-0.0942877,3,,
3531,25471263,51.5213638,-0.0953525,3,,
3532,25471268,51.5127273,-0.1579868,3,,
3533,25471274,51.5209885,-0.0954509,3,,
3534,25471281,51.5209633,-0.0959583,1,,
3535,25471371,51.5133414,-0.1191278,3,,
3536,25471681,51.5137515,-0.1020419,3,,
3537,25471692,51.5079548,-0.108738,3,,
3538,25471693,51.5079351,-0.1076102,3,,
3539,25471694,51.5074568,-0.1096757,3,,
3540,25471708,51.5135771,-0.1226262,4,crossing,
3541,25471710,51.5138069,-0.1223636,3,,
3542,25471711,51.513929,-0.1222105,3,,
3543,25471712,51.5143901,-0.1216616,3,,
3544,25471729,51.5132772,-0.1204523,3,,
3545,25471732,51.5133196,-0.1029379,3,,
3546,25471736,51.5127766,-0.1033458,1,,
3547,25471740,51.513319,-0.1034383,3,,
3548,25471742,51.4984687,-0.1123237,4,,
3549,25471747,51.5140507,-0.1228333,3,,
3550,25471790,51.4965971,-0.1155238,3,,
3551,25471791,51.497847,-0.115198,3,,
3552,25471792,51.4983776,-0.1150064,3,,
3553,25471793,51.4958539,-0.1171696,3,,
3554,25471794,51.4975732,-0.1191674,3,,
3555,25471795,51.4984721,-0.1191518,1,,
3556,25471905,51.523591,-0.1046799,4,,
3557,25471906,51.5239776,-0.1038899,4,,
3558,25471907,51.5244512,-0.1045528,3,,
3559,25471908,51.5216735,-0.092556,3,,
3560,25471909,51.5204721,-0.1336555,3,,
3561,25471919,51.5207553,-0.132969,3,,
3562,25471926,51.5232523,-0.1045395,3,,
3563,25472026,51.5052052,-0.1055685,3,,
3564,25472027,51.505534,-0.1056964,3,,
3565,25472045,51.5194276,-0.1324941,3,,
3566,25472046,51.5221782,-0.1029195,3,,
3567,25472047,51.5220577,-0.1045638,3,,
3568,25472057,51.5196692,-0.1319236,3,,
3569,25472088,51.4958335,-0.1174533,4,,
3570,25472089,51.4960723,-0.1180775,3,,
3571,25472096,51.4967003,-0.1179321,3,,
3572,25472099,51.4975709,-0.1171177,3,,
3573,25472101,51.4976338,-0.1165919,3,,
3574,25472103,51.4978966,-0.1169748,3,,
3575,25472106,51.4951146,-0.1170931,4,crossing,
3576,25472133,51.5122215,-0.1543354,3,,
3577,25472136,51.512361,-0.1531249,3,,
3578,25472137,51.5235578,-0.0953193,3,,
3579,25472138,51.5236714,-0.0948781,1,,
3580,25472140,51.5119611,-0.1523179,3,,
3581,25472154,51.5117235,-0.1525818,4,,
3582,25472157,51.5109078,-0.1522026,4,,
3583,25472159,51.5107978,-0.1517368,3,,
3584,25472162,51.5122135,-0.1510515,3,,
3585,25472163,51.5121298,-0.1505697,4,crossing,
3586,25472164,51.49677,-0.1145936,3,,
3587,25472165,51.4961752,-0.1150131,3,,
3588,25472169,51.4970165,-0.1126777,3,,
3589,25472170,51.4970081,-0.1125064,3,,
3590,25472174,51.497141,-0.1142112,4,,
3591,25472175,51.4970453,-0.1117312,3,,
3592,25472178,51.4975792,-0.1111209,3,,
3593,25472179,51.5119596,-0.1501989,3,,
3594,25472180,51.5115028,-0.1499864,3,,
3595,25472181,51.5112651,-0.1501763,4,crossing,
3596,25472182,51.5110315,-0.15043,3,,
3597,25472186,51.5225765,-0.1032379,4,,
3598,25472187,51.5228272,-0.1021573,3,,
3599,25472188,51.5226844,-0.1032906,3,,
3600,25472189,51.523701,-0.1035638,3,,
3601,25472191,51.523469,-0.0932025,4,,
3602,25472192,51.5110489,-0.149858,3,,
3603,25472193,51.5236493,-0.0925377,3,,
3604,25472194,51.5237398,-0.0922143,1,,
3605,25472206,51.5233605,-0.093614,3,,
3606,25472215,51.5230234,-0.0950794,3,,
3607,25472219,51.4996741,-0.1168817,3,,
3608,25472228,51.497475,-0.1159958,3,,
3609,25472230,51.4975217,-0.1157168,3,,
3610,25472255,51.5128684,-0.1507315,4,,
3611,25472258,51.5159091,-0.1421426,3,,
3612,25472291,51.5125429,-0.1532122,3,,
3613,25472322,51.5129042,-0.1520227,3,,
3614,25472323,51.5131295,-0.1508593,3,,
3615,25472324,51.5138807,-0.1084471,3,,
3616,25472326,51.506072,-0.1044282,4,,
3617,25472327,51.5060674,-0.1033817,3,,
3618,25472328,51.5055164,-0.1030824,3,,
3619,25472331,51.5048599,-0.1018225,3,,
3620,25472333,51.5058733,-0.1023253,3,,
3621,25472334,51.5061885,-0.1024373,3,,
3622,25472345,51.5140241,-0.1525572,4,crossing,
3623,25472347,51.5051325,-0.116214,4,,
3624,25472348,51.5048928,-0.1154769,3,,
3625,25472350,51.5041407,-0.1146559,3,,
3626,25472373,51.5026338,-0.1162079,4,,
3627,25472379,51.5130173,-0.1069488,3,,
3628,25472381,51.5268045,-0.1320883,3,,
3629,25472383,51.5263696,-0.1318002,4,crossing,
3630,25472428,51.5131617,-0.1074855,3,,
3631,25472464,51.5063095,-0.1118085,3,,
3632,25472465,51.5057924,-0.1134918,1,,
3633,25472466,51.5065976,-0.1126207,3,,
3634,25472467,51.5048386,-0.1114628,3,,
3635,25472468,51.504274,-0.1111303,3,,
3636,25472469,51.5050019,-0.1108451,3,,
3637,25472545,51.5127806,-0.1066215,3,,
3638,25472570,51.497819,-0.1007952,1,,
3639,25472574,51.4965453,-0.101314,1,,
3640,25472577,51.4955145,-0.1053204,3,,
3641,25472579,51.5132473,-0.1515833,3,,
3642,25472580,51.4947681,-0.1052719,3,,
3643,25472581,51.4950024,-0.1061834,3,,
3644,25472582,51.4956374,-0.1057809,3,,
3645,25472584,51.4964463,-0.1057224,3,,
3646,25472593,51.5239398,-0.1065318,3,,
3647,25472633,51.5063417,-0.1477215,4,,
3648,25472648,51.5131238,-0.1497038,3,,
3649,25472654,51.518006,-0.1267345,3,,
3650,25472672,51.5179111,-0.1271056,3,,
3651,25472673,51.5129985,-0.1501095,3,,
3652,25472674,51.5174708,-0.126793,3,,
3653,25472677,51.5124589,-0.1187238,3,,
3654,25472678,51.5123946,-0.1498225,3,,
3655,25472680,51.5069028,-0.1465065,3,,
3656,25472684,51.507988,-0.1024642,3,,
3657,25472686,51.5078466,-0.1022907,3,,
3658,25472687,51.5078333,-0.1018101,3,,
3659,25472694,51.5064194,-0.1025565,3,,
3660,25472724,51.5082181,-0.1031908,1,,
3661,25472725,51.4957712,-0.1036703,3,,
3662,25472727,51.4946338,-0.1043187,4,,
3663,25472728,51.4939299,-0.104594,3,,
3664,25472730,51.493891,-0.1035303,3,,
3665,25472731,51.4935396,-0.1035972,3,,
3666,25472736,51.4935136,-0.1042197,3,,
3667,25472738,51.4936326,-0.1027374,3,,
3668,25472740,51.4942271,-0.1019639,3,,
3669,25472756,51.5132716,-0.1488457,1,,
3670,25472757,51.518449,-0.1222745,3,,
3671,25472758,51.5174847,-0.1212578,3,,
3672,25472759,51.517454,-0.1233657,3,,
3673,25472762,51.5176856,-0.1227708,4,,
3674,25472764,51.5180605,-0.1231692,3,,
3675,25472766,51.5180844,-0.1218827,3,,
3676,25472767,51.5197102,-0.0910772,3,,
3677,25472769,51.5172898,-0.1232071,3,,
3678,25472771,51.5201483,-0.0908481,3,,
3679,25472783,51.5266919,-0.1097211,3,,
3680,25472788,51.5263141,-0.1105969,3,,
3681,25472789,51.520821,-0.0905431,3,,
3682,25472791,51.5267118,-0.1111934,3,,
3683,25472794,51.5266093,-0.1110528,3,,
3684,25472798,51.5263433,-0.1115799,3,,
3685,25472800,51.5199113,-0.0899387,3,,
3686,25472803,51.5137152,-0.1485049,3,,
3687,25472805,51.5067553,-0.0927493,3,,
3688,25472806,51.5132411,-0.1474597,3,,
3689,25472808,51.5129428,-0.146857,3,,
3690,25472854,51.5067404,-0.112129,3,,
3691,25472855,51.5207208,-0.0896611,3,,
3692,25472858,51.5024085,-0.0890798,4,,
3693,25472860,51.5037215,-0.0883681,3,,
3694,25472861,51.5038896,-0.0889147,3,,
3695,25472865,51.5205763,-0.1210546,3,,
3696,25472870,51.5023091,-0.090576,3,,
3697,25472872,51.5210002,-0.1191995,3,,
3698,25472873,51.520149,-0.1186197,3,,
3699,25472874,51.520709,-0.1211821,3,,
3700,25472875,51.5205266,-0.1217363,3,,
3701,25472885,51.518487,-0.093051,3,,
3702,25472886,51.5255342,-0.1104312,4,,
3703,25472888,51.5071617,-0.1061444,3,,
3704,25472890,51.5131508,-0.1079603,3,,
3705,25472891,51.5055638,-0.1059494,3,,
3706,25472893,51.5040735,-0.1121071,5,,
3707,25472894,51.5129618,-0.1467612,3,,
3708,25472903,51.5193845,-0.1181918,3,,
3709,25472904,51.5196739,-0.1172447,3,,
3710,25472906,51.5183182,-0.1192465,4,,
3711,25472941,51.5052245,-0.1137805,1,,
3712,25472943,51.5055237,-0.1138858,3,,
3713,25472946,51.5061538,-0.1144205,3,,
3714,25472956,51.4953951,-0.1023717,3,,
3715,25472957,51.4954658,-0.1026292,3,,
3716,25472962,51.4980471,-0.1020755,3,,
3717,25472965,51.4931128,-0.10405,3,,
3718,25472966,51.4926638,-0.1035787,3,,
3719,25472984,51.5271775,-0.1102971,3,,
3720,25472992,51.5209858,-0.1214353,3,,
3721,25472993,51.5211466,-0.1209471,1,,
3722,25472998,51.5275054,-0.113304,3,,
3723,25473004,51.5118632,-0.1068692,4,,
3724,25473005,51.5274695,-0.1138954,3,,
3725,25473018,51.4960161,-0.1204472,3,,
3726,25473027,51.5271817,-0.1128234,3,,
3727,25473028,51.5270862,-0.114505,3,,
3728,25473048,51.5126812,-0.1068837,3,,
3729,25473055,51.4940164,-0.1067119,3,,
3730,25473056,51.4937726,-0.1071087,3,,
3731,25473057,51.4928452,-0.1086731,3,,
3732,25473060,51.4938936,-0.1078998,3,,
3733,25473061,51.4939252,-0.10834,3,,
3734,25473062,51.4939883,-0.1094351,3,,
3735,25473063,51.4944106,-0.109427,3,,
3736,25473064,51.49453,-0.1097136,1,,
3737,25473065,51.4940102,-0.1108787,3,,
3738,25473066,51.4934522,-0.1085893,3,,
3739,25473067,51.4934893,-0.1097293,4,,
3740,25473068,51.4931297,-0.1091212,3,,
3741,25473069,51.4931778,-0.1102514,3,,
3742,25473071,51.4940007,-0.1097406,3,,
3743,25473072,51.5286432,-0.1123179,3,,
3744,25473073,51.5130895,-0.1461169,3,,
3745,25473074,51.5135275,-0.1465607,1,,
3746,25473075,51.5290415,-0.1126312,3,,
3747,25473134,51.511603,-0.144812,4,,
3748,25473199,51.5158583,-0.0951858,3,,
3749,25473200,51.5159328,-0.0955172,3,,
3750,25473202,51.516694,-0.0956723,3,,
3751,25473203,51.5172016,-0.0953603,1,,
3752,25473204,51.5160685,-0.0960542,3,,
3753,25473205,51.5160606,-0.0960354,3,,
3754,25473207,51.5162966,-0.0969616,3,,
3755,25473208,51.4971599,-0.1159483,3,,
3756,25473217,51.510757,-0.1467439,3,,
3757,25473218,51.5055359,-0.1010254,3,,
3758,25473221,51.5386532,-0.1373071,3,,
3759,25473226,51.5370599,-0.1359817,3,,
3760,25473260,51.5117915,-0.14676,3,,
3761,25473264,51.5057548,-0.1008873,3,,
3762,25473279,51.51057,-0.0749979,3,,
3763,25473280,51.5280625,-0.1112778,3,,
3764,25473281,51.510517,-0.0755586,3,,
3765,25473284,51.5115852,-0.1366,3,,
3766,25473285,51.5112745,-0.1372837,3,,
3767,25473286,51.511712,-0.137775,3,,
3768,25473287,51.5120148,-0.1370657,3,,
3769,25473288,51.5124148,-0.1374826,3,,
3770,25473290,51.5043869,-0.1105221,3,,
3771,25473291,51.5118479,-0.1349627,3,,
3772,25473292,51.5104639,-0.1495765,3,,
3773,25473293,51.5133911,-0.1365329,3,,
3774,25473294,51.5262387,-0.1117988,3,,
3775,25473295,51.5118794,-0.138726,3,,
3776,25473296,51.5241787,-0.0903109,3,,
3777,25473297,51.5241108,-0.0905886,1,,
3778,25473300,51.5114043,-0.1357615,3,,
3779,25473301,51.5094556,-0.1501924,4,,
3780,25473303,51.5091272,-0.1516032,3,,
3781,25473315,51.5482206,-0.1484681,3,,
3782,25473317,51.5472821,-0.1491932,3,,
3783,25473319,51.5496469,-0.1521661,3,,
3784,25473326,51.5476864,-0.148548,3,,
3785,25473328,51.5477611,-0.149379,3,,
3786,25473329,51.5478358,-0.1463351,3,,
3787,25473339,51.5277876,-0.1101613,3,,
3788,25473341,51.5282611,-0.1116269,3,,
3789,25473344,51.5102572,-0.1480624,3,,
3790,25473349,51.5475909,-0.148557,3,,
3791,25473352,51.5469759,-0.1482937,4,,
3792,25473360,51.5489572,-0.1430459,1,,
3793,25473364,51.5467825,-0.1434979,3,,
3794,25473366,51.5473045,-0.1426336,3,,
3795,25473371,51.5119972,-0.1384594,3,,
3796,25473373,51.5127723,-0.1394587,3,,
3797,25473375,51.513329,-0.1401668,4,,
3798,25473378,51.548529,-0.1429955,3,,
3799,25473389,51.504378,-0.0968055,3,,
3800,25473390,51.5045826,-0.0969072,3,,
3801,25473393,51.504604,-0.095692,3,,
3802,25473398,51.5135205,-0.1404167,3,,
3803,25473399,51.5138453,-0.1407526,3,,
3804,25473402,51.4982277,-0.1150312,3,,
3805,25473404,51.4983471,-0.1126266,3,,
3806,25473405,51.4985606,-0.1131348,1,,
3807,25473406,51.5037379,-0.0937195,4,,
3808,25473407,51.5032438,-0.0917055,3,,
3809,25473408,51.5129141,-0.1361578,4,,
3810,25473409,51.5131106,-0.1355887,4,,
3811,25473412,51.5039183,-0.0945676,3,,
3812,25473413,51.5040788,-0.0909972,3,,
3813,25473420,51.4979431,-0.115161,3,,
3814,25473422,51.4974333,-0.1138047,3,,
3815,25473423,51.5123967,-0.1338288,4,,
3816,25473424,51.5125964,-0.1333511,4,,
3817,25473425,51.5293782,-0.1070183,1,,
3818,25473446,51.49774,-0.1134097,3,,
3819,25473449,51.4979376,-0.1139094,3,,
3820,25473458,51.510759,-0.1467131,3,,
3821,25473484,51.5056177,-0.0887141,3,crossing,
3822,25473490,51.520149,-0.1611086,3,,
3823,25473491,51.5213135,-0.1616565,3,,
3824,25473492,51.5212278,-0.1621979,3,,
3825,25473493,51.5200435,-0.1616774,3,,
3826,25473495,51.5199268,-0.1623053,3,,
3827,25473498,51.5200531,-0.1616275,3,,
3828,25473500,51.5188519,-0.1647065,3,,
3829,25473503,51.5188997,-0.1595456,3,,
3830,25473504,51.5169118,-0.1585932,3,,
3831,25473511,51.5150336,-0.156567,4,,
3832,25473512,51.5122587,-0.1378479,3,,
3833,25473513,51.5127084,-0.1383352,3,,
3834,25473527,51.5053498,-0.089858,3,,
3835,25473528,51.5055813,-0.0895355,4,,
3836,25473529,51.505705,-0.0896882,3,,
3837,25473530,51.5061377,-0.0902326,3,,
3838,25473531,51.5062902,-0.0901917,3,,
